sample,reg,snr,repeat,method,path,rms,peak,high_to_low_mid_energy,temporal_contrast_db
5,reg01,10,7,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,10,10,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,10,15,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,10,20,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,5,1,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,3,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,5,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,7,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,10,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,15,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,20,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,1,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_noisy_mics.wav,0.005523371828463932,0.040374755859375,0.22074413144131735,0.6808620027477049
5,reg01,5,3,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_noisy_mics.wav,0.005509064044249018,0.040191650390625,0.21838592797743434,0.67997281711578
5,reg01,5,5,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_noisy_mics.wav,0.00551840311661858,0.0433349609375,0.21775372887795758,0.7069284190828472
5,reg01,5,7,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_noisy_mics.wav,0.005513495097078004,0.041107177734375,0.21703826399572454,0.7097506029593411
5,reg01,5,10,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_noisy_mics.wav,0.005518771347955414,0.0428466796875,0.22056225944173175,0.6964988887861753
5,reg01,5,15,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_noisy_mics.wav,0.0055104925499460606,0.03863525390625,0.21883794954124702,0.6794495378018299
5,reg01,5,20,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_noisy_mics.wav,0.005512937446168329,0.03900146484375,0.2180923651716691,0.7222410843368366
5,reg01,5,1,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_ch1.wav,0.005889215621686259,0.04534912109375,0.13737771989431277,1.2684026541835023
5,reg01,5,3,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_ch1.wav,0.005889047454327743,0.04595947265625,0.13645962738671122,1.2684964772653653
5,reg01,5,5,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_ch1.wav,0.005885376749166625,0.04754638671875,0.13603112084712488,1.2734579950357015
5,reg01,5,7,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_ch1.wav,0.005894782489856072,0.046295166015625,0.1356822293138358,1.292888551267686
5,reg01,5,10,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_ch1.wav,0.005886647396261928,0.04656982421875,0.1373801861759937,1.2776758909966124
5,reg01,5,15,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_ch1.wav,0.005883121144899299,0.043914794921875,0.1369596874752806,1.286002232327403
5,reg01,5,20,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_ch1.wav,0.005885849132036199,0.044830322265625,0.13720100286623496,1.2865643693844533
5,reg01,5,1,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_BCI_NMCFLMS.wav,0.005889227361124035,0.049774169921875,0.10963327624943271,0.8454829516583711
5,reg01,5,3,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_BCI_NMCFLMS.wav,0.005888905733578813,0.0650634765625,0.17252965591467787,0.7798072010923601
5,reg01,5,5,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_BCI_NMCFLMS.wav,0.005885365168204095,0.063690185546875,0.018378604446855244,0.7456517007009342
5,reg01,5,7,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_BCI_NMCFLMS.wav,0.0058946382966198,0.06207275390625,0.004502604666191798,0.7273888422363106
5,reg01,5,10,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_BCI_NMCFLMS.wav,0.005886593529197457,0.0587158203125,0.0017005942894755047,0.7432179267065331
5,reg01,5,15,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_BCI_NMCFLMS.wav,0.00588303996695333,0.051177978515625,0.0007287564418163616,0.7322114724572607
5,reg01,5,20,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_BCI_NMCFLMS.wav,0.005885841113685311,0.0472412109375,0.00038845187726520866,0.7591054084012866
5,reg01,5,1,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_BCI_RNMCFLMS.wav,0.0058892516706553445,0.04608154296875,0.0749339266741386,0.8553484774178137
5,reg01,5,3,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_BCI_RNMCFLMS.wav,0.005889003545738375,0.055633544921875,0.14721312026838704,0.8334683059937146
5,reg01,5,5,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_BCI_RNMCFLMS.wav,0.005885376713561838,0.059295654296875,0.20891231539844135,0.8419384070837796
5,reg01,5,7,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_BCI_RNMCFLMS.wav,0.005894768011444396,0.059112548828125,0.24633584293035127,0.8746058627408515
5,reg01,5,10,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_BCI_RNMCFLMS.wav,0.005886652934574884,0.058929443359375,0.2645324444364771,0.8787470041254001
5,reg01,5,15,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_BCI_RNMCFLMS.wav,0.005883124107165222,0.058624267578125,0.27439026318713405,0.8476600743152917
5,reg01,5,20,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_BCI_RNMCFLMS.wav,0.005885894121823367,0.066558837890625,0.2732786893751349,0.8350056684970099
5,reg01,5,1,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005889264845627233,0.04656982421875,0.08826190245861112,0.85190692742332
5,reg01,5,3,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005888959158920482,0.05755615234375,0.2556161103741888,0.8228802607671035
5,reg01,5,5,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005885340023209858,0.058135986328125,0.3465423719577414,0.8052843556483292
5,reg01,5,7,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_BCI_Lp_p=1.0.wav,0.0058947106602918985,0.06292724609375,0.37634473991066936,0.8280426623806467
5,reg01,5,10,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005886629662946292,0.064971923828125,0.38162527359073406,0.8006406434120795
5,reg01,5,15,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_BCI_Lp_p=1.0.wav,0.00588310010327007,0.06561279296875,0.3737614508566117,0.7766198428132469
5,reg01,5,20,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005885811971417196,0.06939697265625,0.36581169213689807,0.7848031467037934
5,reg01,5,1,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005889264845627233,0.04656982421875,0.08826190245861112,0.85190692742332
5,reg01,5,3,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005888959347214524,0.05755615234375,0.2556160964394486,0.8228795398417125
5,reg01,5,5,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005885340023209858,0.058135986328125,0.3465423719577414,0.8052843556483292
5,reg01,5,7,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005894714321283053,0.063140869140625,0.376287357567637,0.8312343617031338
5,reg01,5,10,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_BCI_ELp_p=1.0.wav,0.0058866500991689285,0.07025146484375,0.3733450077846674,0.786538183878854
5,reg01,5,15,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005883062920339656,0.065887451171875,0.3492776062724383,0.7325459696598944
5,reg01,5,20,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005885853923954915,0.065521240234375,0.33677550767458125,0.7161656658203254
5,reg01,5,1,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_1/raw_SpecSub_Oracle_MINT.wav,0.005889342352016309,0.03900146484375,0.04288607435864194,0.8198619623448545
5,reg01,5,3,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_3/raw_SpecSub_Oracle_MINT.wav,0.005889041506595463,0.040496826171875,0.043174136127786096,0.7992851335987387
5,reg01,5,5,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_5/raw_SpecSub_Oracle_MINT.wav,0.00588546618177526,0.0400390625,0.04280543362785095,0.7910219975211416
5,reg01,5,7,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_7/raw_SpecSub_Oracle_MINT.wav,0.005894811740335804,0.040618896484375,0.04314999978095868,0.8015934844448175
5,reg01,5,10,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_10/raw_SpecSub_Oracle_MINT.wav,0.005886766945932576,0.0401611328125,0.04296088546596689,0.7993077225529794
5,reg01,5,15,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_15/raw_SpecSub_Oracle_MINT.wav,0.005883162048574282,0.041229248046875,0.043428198222327526,0.8201872487241616
5,reg01,5,20,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/repeat_20/raw_SpecSub_Oracle_MINT.wav,0.005885889861490293,0.0423583984375,0.04298659842112582,0.7949740544268012
5,reg01,5,1,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,3,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,5,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,7,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,10,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,15,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,20,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg01,5,1,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,3,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,5,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,7,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,10,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,15,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,5,20,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
7,reg005,10,1,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,3,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,5,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,7,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,10,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,15,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,20,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/baselines/raw_7.wav,0.003770616945126403,0.03131103515625,0.03351568380113599,1.340376659253502
7,reg005,10,1,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_1/raw_noisy_mics.wav,0.003989452954939127,0.03009033203125,0.09202099897124562,0.775619793516787
7,reg005,10,3,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_3/raw_noisy_mics.wav,0.003992487322150119,0.03143310546875,0.09253703399947565,0.7555198239807264
7,reg005,10,5,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_5/raw_noisy_mics.wav,0.003992979719226782,0.0311279296875,0.09210524078737156,0.7935733023964895
7,reg005,10,7,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_7/raw_noisy_mics.wav,0.003991011323334494,0.029083251953125,0.09235816070111758,0.7609672029977385
7,reg005,10,10,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_10/raw_noisy_mics.wav,0.003988158614155759,0.03369140625,0.0926989920578698,0.7810377009059756
7,reg005,10,15,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_15/raw_noisy_mics.wav,0.003992991946085989,0.032684326171875,0.09305623960952138,0.745584543792994
7,reg005,10,20,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_20/raw_noisy_mics.wav,0.003984851391591911,0.0321044921875,0.09262712647456538,0.7529184791793456
7,reg005,10,1,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_1/raw_SpecSub_ch1.wav,0.004309589657992931,0.034149169921875,0.056280580158065405,1.3363031234536134
7,reg005,10,3,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_3/raw_SpecSub_ch1.wav,0.004311464029553029,0.03582763671875,0.05657073233568516,1.305709624165283
7,reg005,10,5,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_5/raw_SpecSub_ch1.wav,0.004310025370572323,0.03564453125,0.056071881458658546,1.3103909351583023
7,reg005,10,7,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_7/raw_SpecSub_ch1.wav,0.004311045118457147,0.03387451171875,0.05679506618629073,1.2981793355120574
7,reg005,10,10,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_10/raw_SpecSub_ch1.wav,0.004307885178024067,0.03778076171875,0.056255089340237735,1.3355310212054174
7,reg005,10,15,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_15/raw_SpecSub_ch1.wav,0.0043108072596002665,0.036834716796875,0.05670619105849343,1.2906246809482544
7,reg005,10,20,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_20/raw_SpecSub_ch1.wav,0.00430833213551531,0.03509521484375,0.05674283234281952,1.3031358433909273
7,reg005,10,1,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_1/raw_SpecSub_BCI_NMCFLMS.wav,0.004309549964779599,0.044281005859375,0.05610891889028836,1.0073048650151541
7,reg005,10,3,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_3/raw_SpecSub_BCI_NMCFLMS.wav,0.004311459342117227,0.058502197265625,0.1948667636303842,0.9562753467811625
7,reg005,10,5,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_5/raw_SpecSub_BCI_NMCFLMS.wav,0.004310039460501766,0.06390380859375,0.11311477418059124,0.9283387298679514
7,reg005,10,7,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_7/raw_SpecSub_BCI_NMCFLMS.wav,0.004311004204551997,0.06329345703125,0.056202188411117814,0.9103183308767108
7,reg005,10,10,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_10/raw_SpecSub_BCI_NMCFLMS.wav,0.00430783064234877,0.06512451171875,0.02351725277602831,0.898063701612055
7,reg005,10,15,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_15/raw_SpecSub_BCI_NMCFLMS.wav,0.004310725310085697,0.068084716796875,0.008643843487968135,0.8805716571393857
7,reg005,10,20,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_20/raw_SpecSub_BCI_NMCFLMS.wav,0.004308392772176251,0.0611572265625,0.004749110777244583,0.8970811854928643
7,reg005,10,1,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_1/raw_SpecSub_BCI_RNMCFLMS.wav,0.00430949287914424,0.0440673828125,0.039530783731765023,1.0235452948641999
7,reg005,10,3,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_3/raw_SpecSub_BCI_RNMCFLMS.wav,0.004311429965198366,0.04742431640625,0.11467062872368138,0.9729811490689433
7,reg005,10,5,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_5/raw_SpecSub_BCI_RNMCFLMS.wav,0.004310034855248575,0.05145263671875,0.17980329744490625,0.9751027860040431
7,reg005,10,7,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample7/reg005/snr10/repeat_7/raw_SpecSub_BCI_RNMCFLMS.wav,0.004311024824252782,0.056549072265625,0.22079770135267254,0.9612977073601788
